timestamp,switch_id,port,tx_bytes,rx_bytes,tx_packets,rx_packets,latency,switch_latency,cpu_usage,mem_usage
2025-05-31 22:27:18,3,3,90,176,1,2,86,1.3,5.1,85.2
2025-05-31 22:27:18,1,1,90,90,1,1,351,1.85,5.1,85.2
2025-05-31 22:27:18,1,2,176,90,2,1,350,1.85,5.1,85.2
2025-05-31 22:27:18,2,1,180,286,2,3,376,2.14,5.1,85.2
2025-05-31 22:27:18,2,2,266,200,3,2,376,2.14,5.1,85.2
2025-05-31 22:27:18,2,3,90,90,1,1,376,2.14,5.1,85.2
2025-05-31 22:27:20,3,1,180,200,2,2,86,1.3,3.0,85.2
2025-05-31 22:27:20,3,2,266,200,3,2,86,1.3,3.0,85.2
2025-05-31 22:27:20,3,3,90,176,1,2,86,1.3,3.0,85.2
2025-05-31 22:27:20,1,1,90,90,1,1,351,1.85,3.0,85.2
2025-05-31 22:27:20,1,2,176,90,2,1,350,1.85,3.0,85.2
2025-05-31 22:27:20,2,1,180,286,2,3,376,2.14,3.0,85.2
2025-05-31 22:27:20,2,2,266,200,3,2,376,2.14,3.0,85.2
2025-05-31 22:27:20,2,3,90,90,1,1,376,2.14,3.0,85.2
2025-05-31 22:27:22,3,1,180,200,2,2,86,1.3,2.9,85.2
2025-05-31 22:27:22,3,2,266,200,3,2,86,1.3,2.9,85.2
2025-05-31 22:27:22,3,3,90,176,1,2,86,1.3,2.9,85.2
2025-05-31 22:27:22,1,1,90,90,1,1,351,1.85,2.9,85.2
2025-05-31 22:27:22,1,2,176,90,2,1,350,1.85,2.9,85.2
2025-05-31 22:27:22,2,1,180,286,2,3,376,2.14,2.9,85.2
2025-05-31 22:27:22,2,2,266,200,3,2,376,2.14,2.9,85.2
2025-05-31 22:27:22,2,3,90,90,1,1,376,2.14,2.9,85.2
2025-05-31 22:27:24,3,1,180,200,2,2,86,1.3,2.4,85.2
2025-05-31 22:27:24,3,2,266,200,3,2,86,1.3,2.4,85.2
2025-05-31 22:27:24,3,3,90,176,1,2,86,1.3,2.4,85.2
2025-05-31 22:27:24,1,1,90,90,1,1,351,1.85,2.4,85.2
2025-05-31 22:27:24,1,2,176,90,2,1,350,1.85,2.4,85.2
2025-05-31 22:27:24,2,1,180,286,2,3,376,2.14,2.4,85.2
2025-05-31 22:27:24,2,2,266,200,3,2,376,2.14,2.4,85.2
2025-05-31 22:27:24,2,3,90,90,1,1,376,2.14,2.4,85.2
2025-05-31 22:27:26,3,1,180,200,2,2,86,1.3,2.8,85.2
2025-05-31 22:27:26,3,2,266,200,3,2,86,1.3,2.8,85.2
2025-05-31 22:27:26,3,3,90,176,1,2,86,1.3,2.8,85.2
2025-05-31 22:27:26,1,1,90,90,1,1,351,1.85,2.8,85.2
2025-05-31 22:27:26,1,2,176,90,2,1,350,1.85,2.8,85.2
2025-05-31 22:27:26,2,1,180,286,2,3,376,2.14,2.8,85.2
2025-05-31 22:27:26,2,2,266,200,3,2,376,2.14,2.8,85.2
2025-05-31 22:27:26,2,3,90,90,1,1,376,2.14,2.8,85.2
2025-05-31 22:27:28,3,1,180,200,2,2,86,1.3,22.7,85.6
2025-05-31 22:27:28,3,2,266,200,3,2,86,1.3,22.7,85.6
2025-05-31 22:27:28,3,3,90,176,1,2,86,1.3,22.7,85.6
2025-05-31 22:27:28,1,1,90,90,1,1,351,1.85,22.7,85.6
2025-05-31 22:27:28,1,2,176,90,2,1,350,1.85,22.7,85.6
