tx_bytes,rx_bytes,tx_packets,rx_packets,latencia,congestion
207241938,5530454789,2691463,4513573,9,0
207245670,5530456005,2691480,4513586,7,0
207249231,5530459020,2691496,4513602,20,0
207264768,5530466713,2691534,4513641,24,0
207270662,5530469466,2691555,4513663,4,0
207283903,5530477118,2691581,4513688,6,0
207286757,5530478252,2691592,4513699,13,0
207289601,5530479618,2691607,4513714,9,0
207302529,5530487386,2691634,4513741,7,0
207307748,5530488896,2691650,4513758,23,0
207320576,5530490262,2691665,4513773,13,0
207328035,5530496756,2691689,4513793,8,0
207343167,5530499674,2691710,4513818,12,0
207356103,5530502424,2691727,4513838,7,0
207359108,5530503324,2691738,4513847,5,0
207370125,5530510410,2691758,4513868,9,0
207371177,5530510944,2691766,4513874,7,0
207373008,5530511583,2691778,4513881,17,0
207384642,5530519327,2691807,4513910,18,0
207390828,5530520875,2691823,4513927,18,0
207393876,5530522565,2691836,4513939,6,0
207404737,5530529773,2691857,4513959,22,0
207407727,5530530951,2691870,4513970,4,0
207422869,5530545135,2691910,4514011,23,0
207430508,5530549172,2691940,4514042,9,0
207433979,5530552156,2691958,4514058,13,0
207446636,5530558424,2691981,4514083,11,0
207451234,5530559748,2691993,4514096,13,0
207454044,5530560992,2692006,4514107,8,0
207466803,5530568376,2692033,4514132,3313,1
207479086,5530584845,2692084,4514184,4,0
207487438,5530587243,2692100,4514201,14,0
207497289,5530595115,2692137,4514236,6,0
207506804,5530597795,2692160,4514255,10,0
207509593,5530599142,2692176,4514268,109,0
207517148,5530607802,2692203,4514295,22,0
207527992,5530613318,2692224,4514313,5,0
207528502,5530613770,2692231,4514318,5,0
207529139,5530614433,2692240,4514325,5,0
207546148,5530623894,2692287,4514370,6,0
207547220,5530624470,2692295,4514377,15,0
207557872,5530631430,2692316,4514395,14,0
207559066,5530632030,2692326,4514402,13,0
207573181,5530640206,2692359,4514434,10,0
207574253,5530640836,2692367,4514442,11,0
207574724,5530641402,2692374,4514449,11,0
207585947,5530648302,2692397,4514467,5,0
207589275,5530648995,2692406,4514476,5,0
207590926,5530650287,2692420,4514491,24,0
207592260,5530651048,2692432,4514499,7,0
207602562,5530658099,2692452,4514521,9,0
207603776,5530659035,2692465,4514532,26,0
207608831,5530660295,2692481,4514550,8,0
207610894,5530665884,2692498,4514566,4,0
207620729,5530668429,2692515,4514582,11,0
207622072,5530669257,2692528,4514593,12,0
207623448,5530670272,2692540,4514604,8,0
207636307,5530677689,2692564,4514629,20,0
207637429,5530678439,2692575,4514639,10,0
207638783,5530679156,2692583,4514646,5,0
207656084,5530686963,2692612,4514677,25,0
207657012,5530687741,2692621,4514686,5,0
207660201,5530688453,2692631,4514695,8,0
207672401,5530696821,2692662,4514725,14,0
207675033,5530698384,2692686,4514745,6,0
207684109,5530704634,2692708,4514766,35,0
207689781,5530706579,2692723,4514781,7,0
207690532,5530707319,2692732,4514790,6,0
207702007,5530769786,2692776,4514853,12,0
207707203,5530771610,2692786,4514864,106,0
207712070,5530774907,2692808,4514885,0,0
207724422,5530782938,2692847,4514921,7,0
207738563,5530791112,2692880,4514953,8,0
207739092,5530791612,2692887,4514959,11,0
207753920,5530799538,2692919,4514988,27,0
207755282,5530800400,2692928,4514995,13,0
207758750,5530801324,2692937,4515006,13,0
207768790,5530807805,2692961,4515026,23,0
207771249,5530809728,2692973,4515040,16,0
207772775,5530810676,2692986,4515051,10,0
207787149,5530819022,2693022,4515086,9,0
207790231,5530822367,2693043,4515104,36,0
207801603,5530828918,2693075,4515135,7,0
207805312,5530830076,2693089,4515150,13,0
207812781,5530835332,2693111,4515159,2836,1
207825223,5530839322,2693144,4515199,5,0
207828675,5530840204,2693154,4515209,5,0
207829740,5530842329,2693165,4515217,38,0
207840009,5530847728,2693182,4515234,7,0
207841100,5530848556,2693194,4515244,5,0
207842400,5530849442,2693208,4515255,28,0
207856320,5530857083,2693238,4515283,5,0
207856924,5530857733,2693247,4515292,11,0
207858180,5530858309,2693257,4515299,23,0
207863053,5530864045,2693276,4515313,11,0
207870480,5530866233,2693293,4515329,6,0
207873951,5530867409,2693307,4515344,29,0
207886789,5530875374,2693343,4515376,4,0
207888462,5530876458,2693353,4515386,27,0
207890008,5530877570,2693364,4515397,7,0
207905461,5530893533,2693402,4515434,10,0
207910504,5530910112,2693428,4515469,7,0
207913615,5530918240,2693446,4515488,17,0
207925765,5530926226,2693473,4515513,17,0
207932138,5530940908,2693513,4515555,0,0
207956491,5530958732,2693578,4515620,8,0
207960753,5530965160,2693602,4515641,7,0
207969628,5530971392,2693625,4515662,5,0
207979218,5530982919,2693649,4515692,7,0
207980023,5530983311,2693657,4515697,17,0
207981088,5530985603,2693668,4515706,10,0
207992050,5530991389,2693688,4515727,7,0
207994835,5530992009,2693696,4515735,8,0
208006985,5531000051,2693729,4515767,18,0
208011122,5531006076,2693748,4515784,6,0
208012109,5531007028,2693759,4515795,4,0
208025983,5531015042,2693792,4515826,24,0
208026734,5531015538,2693799,4515832,5,0
208030180,5531018687,2693822,4515848,4,0
208052130,5531050175,2693869,4515911,10,0
208065778,5531065987,2693902,4515949,4,0
208073983,5531080592,2693933,4515977,12,0
208084618,5531090184,2693955,4516000,9,0
208086866,5531091616,2693968,4516012,16,0
208087766,5531093478,2693979,4516022,21,0
208100351,5531099362,2693997,4516038,12,0
208101401,5531101294,2694008,4516050,12,0
208102314,5531101965,2694018,4516059,32,0
208106849,5531107645,2694033,4516073,6,0
208119743,5531110499,2694055,4516095,13,0
208122046,5531113633,2694073,4516112,7,0
208133528,5531119425,2694096,4516134,5,0
208135274,5531120295,2694105,4516142,5,0
208136428,5531120953,2694113,4516150,13,0
208149874,5531128885,2694142,4516180,17,0
208150345,5531129435,2694149,4516187,11,0
208151417,5531130011,2694157,4516194,6,0
208162087,5531137383,2694182,4516217,19,0
208165741,5531138426,2694195,4516228,32,0
208169563,5531147083,2694219,4516252,10,0
208180304,5531153017,2694238,4516269,6,0
208181132,5531154841,2694246,4516279,19,0
208181672,5531155395,2694253,4516286,16,0
208188731,5531161195,2694269,4516301,5,0
208196863,5531163758,2694289,4516322,32,0
208199329,5531169957,2694312,4516343,14,0
208211167,5531173189,2694334,4516366,12,0
208216312,5531175481,2694362,4516389,5,0
208227287,5531182525,2694381,4516409,123,0
208228054,5531183127,2694389,4516416,7,0
208229316,5531183889,2694399,4516425,6,0
208242790,5531191313,2694426,4516448,24,0
208243572,5531192145,2694432,4516459,8,0
208244322,5531192575,2694439,4516464,5,0
208255695,5531199799,2694460,4516485,17,0
208264158,5531201041,2694474,4516500,7,0
208268311,5531202437,2694493,4516519,30,0
208279046,5531209693,2694515,4516542,6,0
208279408,5531210019,2694520,4516546,5,0
208280324,5531210561,2694529,4516553,18,0
208294823,5531219080,2694567,4516590,7,0
208296047,5531219722,2694576,4516598,7,0
208307790,5531227640,2694609,4516627,7,0
208308540,5531228070,2694616,4516632,4,0
208312690,5531230736,2694632,4516648,5,0
208322979,5531236451,2694651,4516669,9,0
208323383,5531236819,2694657,4516674,21,0
208325040,5531237871,2694669,4516684,5,0
208339869,5531245986,2694702,4516714,8,0
208341616,5531247138,2694718,4516729,24,0
208353106,5531254976,2694749,4516757,8,0
208354427,5531255792,2694759,4516767,10,0
208372855,5531273691,2694807,4516817,4,0
208373271,5531274017,2694813,4516821,30,0
208374247,5531274551,2694819,4516827,11,0
208385185,5531281907,2694843,4516850,10,0
208388330,5531282743,2694854,4516861,29,0
208389468,5531283733,2694865,4516873,8,0
208399864,5531289707,2694883,4516891,10,0
208402071,5531291978,2694900,4516907,14,0
208402809,5531292558,2694907,4516915,18,0
208407023,5531298241,2694924,4516930,8,0
208419406,5531305469,2694952,4516958,24,0
208421525,5531308700,2694974,4516975,4,0
208432275,5531315892,2694994,4516998,21,0
208435727,5531316720,2695004,4517007,9,0
208436656,5531317454,2695014,4517014,6,0
208452333,5531380764,2695061,4517081,11,0
208456042,5531382084,2695072,4517095,10,0
208472815,5531391360,2695113,4517132,30,0
208473762,5531392372,2695122,4517143,6,0
208475702,5531393122,2695137,4517153,5,0
208488155,5531401378,2695175,4517187,8,0
208491257,5531401982,2695185,4517194,8,0
208492160,5531403975,2695195,4517202,7,0
208502842,5531409401,2695212,4517218,32,0
208505179,5531410899,2695228,4517233,7,0
208508102,5531411778,2695239,4517243,12,0
208518416,5531419280,2695260,4517265,0,0
208531160,5531427676,2695302,4517300,31,0
208532407,5531428624,2695313,4517311,20,0
208548243,5531437035,2695351,4517347,9,0
208555460,5531438037,2695364,4517359,13,0
208556373,5531439113,2695375,4517373,8,0
208569869,5531446457,2695399,4517396,14,0
208570797,5531446915,2695411,4517402,7,0
208571923,5531447491,2695420,4517409,7,0
208576884,5531453401,2695439,4517424,21,0
208584505,5531455954,2695455,4517445,11,0
208589151,5531457908,2695475,4517462,7,0
208599899,5531464812,2695494,4517480,5,0
208600939,5531465524,2695505,4517488,17,0
208602536,5531466526,2695518,4517501,12,0
208616133,5531474086,2695545,4517528,6,0
208616942,5531474520,2695552,4517534,0,0
208634758,5531484733,2695613,4517591,7,0
208670017,5531497879,2695655,4517630,11,0
208673620,5531499254,2695669,4517646,17,0
208675325,5531500430,2695684,4517660,12,0
208686430,5531506562,2695703,4517679,7,0
208689536,5531508703,2695717,4517694,7,0
208690795,5531509525,2695731,4517704,27,0
208703512,5531517552,2695762,4517734,13,0
208706238,5531518172,2695770,4517742,10,0
208708918,5531527907,2695789,4517762,29,0
208713566,5531533429,2695805,4517775,11,0
208720713,5531535505,2695820,4517790,10,0
208722015,5531536583,2695832,4517802,9,0
208725243,5531539065,2695844,4517814,8,0
208737369,5531544545,2695867,4517832,7,0
208738227,5531545749,2695876,4517841,6,0
208739312,5531546349,2695884,4517848,9,0
208753023,5531554355,2695916,4517878,9,0
208754495,5531554993,2695926,4517885,18,0
208764836,5531560772,2695943,4517900,4,0
208766975,5531562892,2695961,4517916,9,0
208767849,5531564940,2695971,4517928,8,0
208772147,5531570921,2695988,4517946,5,0
208782139,5531573006,2696002,4517960,6,0
208782501,5531573332,2696007,4517964,6,0
208794411,5531581426,2696039,4517994,8,0
208800449,5531582598,2696050,4518007,25,0
208801812,5531583580,2696059,4518016,13,0
208816073,5531592585,2696097,4518051,8,0
208821442,5531599560,2696124,4518081,7,0
208831166,5531601583,2696138,4518094,25,0
208833166,5531602411,2696153,4518105,6,0
208833694,5531603005,2696160,4518111,6,0
208847573,5531611859,2696181,4518137,14,0
208855155,5531612861,2696193,4518148,10,0
208855890,5531613639,2696202,4518158,10,0
208868312,5531620403,2696227,4518181,23,0
208869110,5531622147,2696236,4518190,9,0
208874501,5531628299,2696257,4518210,7,0
208880022,5531634591,2696279,4518229,8,0
208889638,5531637445,2696309,4518253,7,0
208891101,5531639560,2696322,4518265,4,0
208904159,5531646576,2696342,4518285,5,0
208906491,5531647705,2696359,4518298,5,0
208918331,5531655589,2696390,4518329,16,0
208918859,5531656131,2696397,4518336,5,0
208922467,5531656893,2696406,4518345,7,0
208933455,5531664435,2696435,4518370,30,0
208934703,5531665329,2696446,4518381,13,0
208935189,5531665655,2696452,4518385,12,0
208944248,5531671709,2696470,4518403,22,0
208949652,5531674046,2696486,4518420,19,0
208950402,5531674774,2696495,4518429,16,0
208952464,5531680497,2696512,4518443,31,0
208962436,5531682702,2696528,4518459,7,0
208963703,5531683518,2696537,4518469,8,0
208967947,5531684564,2696554,4518481,6,0
208978992,5531691704,2696575,4518502,10,0
208980131,5531692544,2696584,4518512,17,0
208981549,5531693540,2696592,4518519,7,0
208993177,5531700800,2696616,4518542,11,0
208995961,5531701470,2696624,4518550,8,0
208999107,5531702866,2696652,4518564,16,0
209009731,5531710072,2696674,4518585,11,0
209011677,5531711306,2696690,4518600,13,0
209026370,5531719780,2696727,4518636,10,0
209037342,5531726878,2696746,4518656,6,0
209039269,5531727795,2696763,4518668,13,0
209042457,5531728643,2696773,4518678,26,0
209048733,5531734747,2696792,4518696,8,0
209053941,5531736401,2696802,4518705,7,0
209055341,5531737379,2696815,4518718,6,0
209062212,5531743115,2696832,4518731,9,0
209069348,5531745287,2696845,4518747,5,0
209070347,5531746011,2696855,4518756,26,0
209071288,5531748079,2696865,4518763,8,0
209082482,5531753903,2696886,4518785,6,0
209085088,5531754403,2696892,4518791,19,0
209086378,5531755193,2696904,4518800,7,0
209098121,5531763121,2696929,4518826,5,0
209099408,5531764866,2696940,4518834,32,0
209102206,5531766526,2696958,4518850,18,0
209114930,5531773889,2696981,4518873,8,0
209116219,5531774825,2696993,4518884,28,0
209116581,5531775151,2696998,4518888,14,0
209131246,5531782721,2697022,4518913,7,0
209135864,5531783867,2697031,4518924,20,0
209142100,5531785023,2697043,4518935,7,0
209155202,5531793557,2697078,4518968,25,0
209156648,5531794559,2697090,4518980,5,0
209158477,5531800352,2697105,4518995,6,0
209171000,5531802747,2697124,4519013,9,0
209177217,5531805281,2697154,4519036,12,0
209189629,5531868539,2697201,4519107,116,0
209190309,5531869147,2697209,4519115,9,0
209204273,5531877187,2697240,4519147,10,0
209205453,5531877763,2697250,4519154,14,0
209217021,5531885901,2697282,4519186,5,0
209220404,5531886609,2697292,4519194,21,0
209220988,5531887175,2697300,4519202,7,0
209232404,5531894407,2697325,4519223,5,0
209233440,5531895533,2697338,4519236,110,0
209235735,5531896791,2697350,4519246,9,0
209244333,5531908511,2697391,4519288,5,0
209253934,5531913131,2697425,4519325,11,0
209258426,5531919268,2697466,4519366,15,0
209266805,5531945145,2697548,4519450,110,0
209277627,5531952284,2697572,4519472,4,0
209281484,5531953601,2697588,4519486,6,0
209292330,5531960512,2697612,4519505,9,0
209293312,5531961588,2697624,4519518,5,0
209297178,5531962770,2697641,4519533,17,0
209305920,5531968556,2697663,4519549,8,0
209309394,5531970435,2697677,4519562,19,0
209312290,5531976510,2697697,4519579,24,0
209314615,5531982569,2697716,4519597,111,0
209329051,5531985091,2697738,4519617,7,0
209329979,5531985641,2697747,4519623,11,0
209331671,5531986493,2697760,4519631,9,0
209342238,5531993437,2697780,4519650,18,0
209343694,5531994373,2697792,4519661,109,0
209346563,5531995195,2697802,4519670,10,0
209357539,5532002227,2697821,4519690,14,0
209358456,5532002711,2697830,4519696,25,0
209358888,5532002785,2697835,4519697,2391,1
209374370,5532012009,2697876,4519739,15,0
209376158,5532012875,2697887,4519749,6,0
209376574,5532013340,2697893,4519755,5,0
209388516,5532020713,2697919,4519777,109,0
209390005,5532021843,2697931,4519789,18,0
209393565,5532023144,2697945,4519805,15,0
209405098,5532030536,2697967,4519828,7,0
209406455,5532031679,2697979,4519837,5,0
209407539,5532032333,2697987,4519844,7,0
209416411,5532038322,2698008,4519861,5,0
209422970,5532040938,2698026,4519882,21,0
209427857,5532042342,2698042,4519901,5,0
209431578,5532048043,2698056,4519915,7,0
209442064,5532050160,2698072,4519928,6,0
209442923,5532050830,2698081,4519936,12,0
209447826,5532058259,2698102,4519957,19,0
209457550,5532060138,2698115,4519969,14,0
209459340,5532061008,2698127,4519981,20,0
209460285,5532062904,2698138,4519988,5,0
209470288,5532068254,2698154,4520004,16,0
209477308,5532070312,2698175,4520028,21,0
209489115,5532077948,2698199,4520050,5,0
209491082,5532078894,2698214,4520061,8,0
209492454,5532079872,2698225,4520071,108,0
209507305,5532088274,2698256,4520101,8,0
209507985,5532088882,2698264,4520109,16,0
209509069,5532089416,2698272,4520115,5,0
209521050,5532097396,2698304,4520145,16,0
209524193,5532098124,2698316,4520154,5,0
209526573,5532104218,2698335,4520174,7,0
209536826,5532106733,2698355,4520194,5,0
209537503,5532107385,2698363,4520202,15,0
209539099,5532108359,2698374,4520214,7,0
209553492,5532116952,2698413,4520252,7,0
209565045,5532123805,2698443,4520280,6,0
209566189,5532125714,2698456,4520293,8,0
209569129,5532126616,2698465,4520304,6,0
209570419,5532127547,2698475,4520313,10,0
209582000,5532135182,2698507,4520341,8,0
209583651,5532135972,2698519,4520351,10,0
209596939,5532142640,2698546,4520378,11,0
209597851,5532144387,2698556,4520389,9,0
209598310,5532144821,2698563,4520395,11,0
209605053,5532151082,2698585,4520414,34,0
209616394,5532160180,2698624,4520454,8,0
209626114,5532162495,2698641,4520472,5,0
209628169,5532163795,2698659,4520488,4,0
209641888,5532171509,2698683,4520514,10,0
209642250,5532171943,2698688,4520520,10,0
209643389,5532172543,2698697,4520527,10,0
209655204,5532179868,2698724,4520551,6,0
209659413,5532181613,2698743,4520571,25,0
209661356,5532184392,2698756,4520584,8,0
209672313,5532190107,2698778,4520605,8,0
209672853,5532190711,2698785,4520612,0,0
209687354,5532199378,2698825,4520650,8,0
209689726,5532200298,2698837,4520661,4,0
209705535,5532207684,2698860,4520684,4,0
209712209,5532209486,2698881,4520705,11,0
209722663,5532215396,2698901,4520724,4,0
209725147,5532217524,2698920,4520739,5,0
209725688,5532218144,2698927,4520747,5,0
209734919,5532228724,2698957,4520773,5,0
209745826,5532233362,2698988,4520805,24,0
209747887,5532239069,2699005,4520818,10,0
209759001,5532241890,2699028,4520841,5,0
209762103,5532242792,2699040,4520852,8,0
209774331,5532251875,2699074,4520884,5,0
209775193,5532252471,2699082,4520892,4,0
209786109,5532259651,2699104,4520912,10,0
209789010,5532260469,2699115,4520921,44,0
209793746,5532261703,2699130,4520934,13,0
209802724,5532267761,2699149,4520953,9,0
209806428,5532270109,2699163,4520967,27,0
209809832,5532270942,2699172,4520977,8,0
209813043,5532274797,2699197,4520996,9,0
209823860,5532280694,2699220,4521019,8,0
209838385,5532289111,2699261,4521057,12,0
209839954,5532289927,2699273,4521067,14,0
209840800,5532290693,2699284,4521076,4,0
209846617,5532296631,2699300,4521093,33,0
209852575,5532298727,2699313,4521107,107,0
209856149,5532299690,2699326,4521120,5,0
209859203,5532302806,2699343,4521134,37,0
209869551,5532308384,2699362,4521153,8,0
209871785,5532309922,2699383,4521171,7,0
209884268,5532317452,2699403,4521193,17,0
209891629,5532374578,2699448,4521254,41,0
